2018-09-15,"神輿を後ろの方で手だけ添えてる人。
どんな気持ちなんだろうなと思う。
26℃ 足立区 東京都 日本"
2018-09-16,"特に何もしない一日だったなー
24℃ 足立区 東京都 日本"
2018-09-17,"タイトルは見事な本です。"
2018-09-18,"ピスタチオが美味しいね。
24℃ 足立区 東京都 日本"
2018-09-19,"BUCK-TICKが不動のメンバーで30周年を迎えたらしい。
もう50過ぎてるだろうおじさん達が未だにビジュアル系をやってるのはカッコいいのか未練があるのか…
20℃ 足立区 東京都 日本"
2018-09-20,"今日の面接に来た人に鼻毛が結構出てた。
営業なのに。

死んだ人に対して「永遠に愛してます」とか「大好き」って言うの、日本だけかもしれないけど軽い気がする。

SNSで哀悼の意を表明する人、よくわからない。
20℃ 足立区 東京都 日本"
2018-09-21,"溜池山王のエスカレーターでコロコロを落としてしまった人がいた。
ゴルフ好きなのかなんなのか知らないけど、大きな声で「ファー」って言ってた。いやいやいや、避けられないから…
22℃ 台東区 東京都 日本"
2018-09-22,"王様のブランチでディズニーコーナーをやってた。フック船長がちょっとふざけたら、みんな笑ってた。
俺はそうゆうの見るとメッチャ引いちゃう。
24℃ 足立区 東京都 日本"
2018-09-23,"秋分の日
ジュースを吸ってる顔を自撮りしてた。
変な時代ですね。

池袋のアローズでジャケットとベストを買った。
50,000円
27℃ 豊島区 東京都 日本"
2018-09-24,"ある侍の3人組が旅館に泊まりにいきました。
料金は一人1万円とのことなので、3万円受付の人に払いました。
その受付の人が女将さんに3万円を持っていくと
「3人ならサービスで25,000円なのよ！！5000円返してきなさい！！」
と女将さんにしかられました。
受付の人は急いでお客さんに返しにいきました。
ですがここで悪魔がささやいたのです。
「ちょっとならパクってもばれないよ…」
と。
そこで受付の人は2000円を自分のポケットにいれ、侍達には一人千円ずつ返しました。さてここでおかしなことが起こってます。
一人1万円払って1000円帰ってきたので9000円払ったことになります。
つまり3人で27000円払ったことになります。
それで受付の人が2000円もってます。

残り1000円はどこにきえたのでしょう？ 

21℃ 足立区 東京都 日本"
2018-09-25,"夢を見た。
社長と他の人と一緒に高級なキャバクラに行った。
社長のお気に入りのケイコさんとゆう方がいるらしい。よくよく話を聞いてると、佳奈のようだ。
で、社長は俺と佳奈の関係を知っていて、（佳奈から聞いた）佳奈は俺の事を「尊敬はできないけどいい人ですよね」って言ったらしい。
夢の中でも現実的な回答！！"
2018-09-26,"広島が優勝した。
3年連続9回目の優勝らしい。
20℃ 足立区 東京都 日本"
2018-09-27,"イルカの話。
なぜイルカの死体があまり見られないのか？

コンタクトを朝つけたはずなのに、無くなってる不思議さったら。
16℃ つくば市 茨城県 日本"
2018-09-28,"トイレから出る時、トッテとかのどこを触ってドアを開けるか？

コーヒーが冷めないうちに
スペイン料理
かな
24℃ 豊島区 東京都 日本"
2018-09-30,"りんかの誕生日を祝う
パンケーキ
スカイツリーでビュッフェ
ハローキティーの家具

台風24号が来ているらしく、暴風に注意とのこと
22℃ 足立区 東京都 日本"
2018-10-01,"台風の影響で家の外壁が曲がってた。"
2018-10-02,"yahoo!の記事で「年収1億円プレーヤーは朝2時間前に出社する」っていう記事だけでも？？と思ったのに、コメントで「2時間前って社畜だよ。1時間前に出社すればいいんじゃない？」ってコメントで、1時間も前に！！って思ったし、前向きな人がなんだなーと思った。

有名人3人がイカ墨の何かを食べてポーズ決めて写真撮って、SNSにあげてるのみて、気持ち悪って思った。

どうしても蕎麦と天ぷらが食べたくて、蕎麦屋に行ったらいる人の8割がかき揚げ食べてた。かき揚げ苦手だけど、思い切って頼んでみたら案外いけた。油のおかげなのかなー


18℃ 足立区 東京都 日本"
2018-10-06,"りんかの運動会。
メチャ暑くて日焼けしたー"
2018-10-07,"アーセナルがいいサッカーしてたねー
22℃ 足立区 東京都 日本"
2018-10-09,"アンフィニの久保田さんからバングラデシュ人の履歴書をもらった。
本当に大丈夫なのか気になるところではある。
24℃ 足立区 東京都 日本"
2018-10-10,"仕事に飽きたー

誰に対しても丁寧に話そうと思う
絢子に言われて気づく
真摯に受け止める
20℃ 足立区 東京都 日本"
2018-10-11,"パン屋がパンを一つずつビニール袋に入れるけど、あれってもったいない気がする
23℃ 足立区 東京都 日本"
2018-10-16,"ななめに物事を言ってしまう。
あるお客さんから面接者のためのロールプレイング研修を提案された。
その時に、苦手だと伝えたら、そんな風に見えないと言われた。
そこで、そうですか？とかそんなことないですよー。とかで返事すればいいのに、「スイッチ入れてるたけです」って言ってしまった。
相手に失礼だなーと思う。

中目黒 ばん
恵比寿 坂の上のそば
かな"
2018-10-17,"ITの展示会に参加。
声かけられると全部対応してしまった。
推しに弱い…"
2018-10-18,"電車内のライザップの広告を写真に撮って、ニヤニヤしながら携帯を操作していた人がいた。
多分SNSにあげてるんだけろうけど、どんな内容なのか気になる。
14℃ 千代田区 東京都 日本"
2018-10-19,"理想と現状のギャップが「課題」
だから、理想がわからなければ課題ではない。
理想は全員違うので、そこを共有する必要がある。言い換えれば、理想が共有できれば、解決までが早い。

【課題解決までのアプローチ】
①現状、理想が本当なのか検証する
②解決のためのアイデア出しをする
③アイデアの実現性を検証する"
2018-10-20,"sunny
韓国料理
池袋→目白
かな"
2018-10-21,"「アウトプット大全」を読んだ。
日記を書くスタートとして、ポジティブ日記を書く。
ポジティブな出来事
楽しい出来事
嬉しい出来事
を3つ書く

読書感想テンプレート
ビフォー + 気づき + to do
を意識して書いてみる

最強のアウトプット方法は「教える」こと。"
2018-10-23,"リクナビの新卒採用担当者がきた。
内容的にはマイナビよりも良さげだったが、コストの面と営業の方の面でマイナビの方がよさそうだった。
やはり営業の力って大きいのかなと思う。"
2018-10-25,"RUN営業部会議
吉田さんと遊んだ。
まりあ、いちのとイタリアン
エルソール
エルソールでたえさんに再会
ラティーカへ
その後、和民からのカラオケ
3時30分ぐらいまで遊んだー
楽しかったけど、何でカラオケ行ったんだろー"
2018-10-28,"蓮のテストで算数が16点だったそうだ。分数が範囲だったらしく、あやこがメチャ切れてた。
そんなにキレる意味がわからない。
勉強ができないと人間性まで否定するなんてひどい親だなー
16℃ 足立区 東京都 日本"
2018-10-29,"今半しゃぶじゃぶ
新大久保の韓国料理
カラオケ
かな

ジブリハラスメント 
音楽ハラスメント
ディズニーハラスメント"
2018-10-30,"回送電車に対して、ドアが開くのをひたすら待つ。恥ずかしい…
20℃ 足立区 東京都 日本"
2018-11-01,"本社のホームページの問い合わせ番号について。
結局営業に流すのではタイムラグがある。
かといって、本社で一から10まで覚えるのは時間がかかる。
週に1回のためにそこまでやる必要があるかな？"
2018-11-02,"小島さんの服装問題。
下着が透ける事が問題か？
第2ボタンまで開けてるのが問題か？
何が問題かわからない。
ネイルに品がないとも言ってるらしい。
老害と言われちゃうよ？
結局、そこまでの乱れは無かった的な。
何だよ！！

マックハラスメント、略してマクハラ。

SNSパトロール
GACKTが緒形拳の墓参りに行ったことをインスタにあげてて何だかなーって思った。
「やっと来れた」って！！
何それー
11℃ 足立区 東京都 日本"
2018-11-03,"文化の日
東京駅 9時前ぐらいにいたら、スーツケース引っ張ってて死にそうな顔してる女性がいて、思わず二度見した。
13℃ 千代田区 東京都 日本"
2018-11-04,"おばあちゃんを見て「カワイイ〜」ってゆう女。

ちょっとモヤっとする話。
クレイトン・カーショーを「クレイトン」って言う日本人
10℃ 足立区 東京都 日本"
2018-11-05,"若林が別れた事に対して、ヤフコメでみんな上から目線。この世には恋愛マスターが多過ぎる。
18℃ 足立区 東京都 日本"
2018-11-06,"ANAのラウンジでイキがる男
日本だから荷物を置いて食事に行けるのか？

スーツに財布のチェーンしてる人がいた。
わかるけども！！

イタリア行きの座席の隣の人がメッチャ写真撮ってて俺までソワソワするー
いいんだけど隣の人が寝てて、寝相が悪いタイプなのか俺のスペースに入ってくるー
そしてテーブルの上げ下げがひどい！
イラストレーターだと思ってた隣の人がただ単にオタクでした。
ずっとアニメ見てたし、笑ってた。全然否定はしないけどね。

ボローニャで荷物をピックアップするとき、５人ぐらい待ちぼうけだった。
変な連帯感！

機内にある雑誌のページを普通に破ってた。あるあるなんだろうなー
20℃ 大田区 東京都 日本"
2018-11-07,"ボローニャから乗ったタクシーでバルサ対インテルのラジオ聴いてた。
サッカーは世界共通！

ホテルを間違えられる。
発音が悪すぎたのかも。
でもタクシーの運転手も早とちりじゃないかなー

ホテルの部屋で物落として、ベッドの下に行っちゃってシーツめくる瞬間、下に誰かいたらどうしようって思う。

タクシー待ってたら、カワイイ女の子に「空港に一人で行くなら、あと２人追加してもいいか？」って聞かれて、オッケーっと即答した。
結果完全なるアウェーとはこのこと。
イタリア人カップルにもちろん運転手もイタリア人。
15℃ ボローニャ エミリア・ロマーニャ イタリア"
2018-11-08,"イタリア人の女性、刈り上げしがち。

目の前で自転車とバイクの事故を見た。

イタリア人、ベルサーチの香水つけがち。
10℃ リミニ エミリア・ロマーニャ イタリア"
2018-11-09,"イタリアの自動券売機、壊れてて焦った！

ホテルの回転ドアにイタリア人と一緒で気まずかった。

ホテルのカードキーが開かなくて困った"
2018-11-10,"テレビをつけたらイタリア語ばっかりな中で、韓国人が歌ってるだけでザッピングが止まる…。アジアに飢えてるんだろうなー。

ミサンガ売りってゆうかそのような人がたくさんいて、気をつけろって中でセネガル人にカタコトの日本語で話しかけられただけで心を許してしまう。別の人は断ったのに。

エレベーターで、have a nice evening と言われて、何も返せなかった自分が悔しい
14℃ ミラノ ロンバルディア イタリア"
2018-11-11,"フェリチャロッサにて、すげー体調悪そうな人と車両が一緒で何か気まずい。
席はエグゼクティブじゃなくて、ビジネスでもよかったかも。3,000円ぐらい違う気がする。

ミラノ駅からの特急で着いたボローニャ駅が知ってる駅と違ってて焦った！

空港のスーパーでお釣りないからカードで払えって言われて、強引に現金で払った！

スーツケースが壊れがち…怖いよー

基本的にこのヨーロッパ、緊張と不安で食欲なかったなー

チェックインのおばさんに、ラウンジ使えるようにって、言われて親指を立ててういんくする…みたいな。外国人かぶれしてるなー

海外の時は日本語話せなくて不安だったくせに、ブリュッセル→成田の待合で日本人が増えると何かガッカリするとゆう矛盾…

ルフトハンザのビジネスクラスも感動ひたけど、ANAの方が段違いで快適でした。
ANAは漫画も読める！「四月は君の嘘」があった！
ヘッドホンがソニー！！
カメラを止めるな！があるー

飛行機のポーンポーンポーンって音、何？
14℃ ミラノ ロンバルディア イタリア"
2018-11-14,"TDLでパワハラ事件。
パレードがもう見てらんないね。"
2018-11-20,"三郷 高橋さん、ヤバイ奴だ…
中村商店、ヤバイ奴だ…
ただ段々怖くなって来たので、さすまたを買った。

女性に君付けするのって気持ち悪くね？

一人称にクセがある人
おいら、わし、うちなど。
11℃ 足立区 東京都 日本"
2018-11-21,"三菱UFJ銀行の新しい担当の女の子がフワフワ系女子でした。
13℃ 足立区 東京都 日本"
2018-11-25,"パスタを作ったがしょっぱかった。
水100mlに大さじ1杯入れてしまった。
水1ℓに塩は大さじ1杯と勉強した。"
2018-11-26,"マイクをもってインタビューする時に、相手に向けてまず発言を受けて、えーって言うために、本人にまたマイクを持ってくる滑稽さ。
6℃ 足立区 東京都 日本"
2018-11-27,"「何で雨降ってんのかなぁ」に対して、「言っておいたんですけどねぇ」って返す人。しかもコレ共同作業感がすごい。"
2018-11-30,"バスケ映画、貧弱な体に注目しちゃって、あんま見れない。
7℃ 足立区 東京都 日本"
2018-12-01,"恵比寿からタクシー乗ったら、運転手が78歳の方だった。
そしてチンコの話すげーしてくるー
そして自慢話（ツボの話、医者に導いた話）がすごい！
8℃ 足立区 東京都 日本"
2018-12-07,"お店で洋服とか買うと入り口まで持って来てくれるの何なの？"
2018-12-08,"・masa’s kitchen
・とんちゃん（韓国料理）
・カラオケ ビッグエコー
かな"
2018-12-09,"料理した。
・カレーうどん
・シーチキンの餃子的なやつ。
もっとパリパリにすればよかったかな。
小麦粉かけすぎた。
5℃ 足立区 東京都 日本"
2018-12-10,"韓国料理
キラーカーンのお店
カラオケ
withまゆこちゃん
かなあかりまゆこ"
2018-12-11,"「あなたが人生で大切にしている答えは何ですか？」って質問に、「多様性」って答えた後、社長が「俺は感謝と謙虚さだな」って言ってて、何か俺がダメなやつみたいな空気になった。
8℃ 足立区 東京都 日本"
2018-12-13,"ボヘミアンラプソディーがいいと周りのみんなが大合唱している
5℃ 足立区 東京都 日本"
2018-12-14,"扇大橋にあった街灯の上に針がたくさん立っていた。おそらく、鳩とか鳥が止まってフンをしてしまうからだと思う。
それに対してあぁそうゆうことかーって思ったけど、最近その針が無くなってた。
多分、動物保護団体からの申し出があったのかなー。それで撤去されちゃったかなー。
9℃ 足立区 東京都 日本"
2018-12-17,"麻布十番のカフェ
映画
ガーデンプレイスのワインBAR

彩乃の話は不思議な話。
面白そうではある。
かな
7℃ 渋谷区 東京都 日本"
2018-12-19,"鳥敏
居酒屋
カラオケ

りょうが寒空の下、Tシャツ一枚で待ってたのは笑ったなー
かなあかりりょう"
2018-12-20,"宮崎県でコブクロが載った広報誌（無料）がメルカリで売られてて、それがまるで悪いことのように放送されてて、なんだかなーって思った。

洋服屋で「自分も持ってます」って、アレなんだろう。

居酒屋とかで、店員の名札にあだ名を書いちゃうやつなんなの。
8℃ 足立区 東京都 日本"
2018-12-22,"熱がでた
恐らく胃腸炎だと思われる"
2018-12-24,"◾️話のネタ
・カラス立ち入り禁止の張り紙の話

・ガラスの板をベロベロ舐めるAV

・恋愛体質って！

・口元と食べ物を見せて、食べる音を聴かせる動画

・女子で後ろ髪に手を入れて踊る感じが見て
て恥ずかしい

・研修の時にプレゼンのサブタイタイトルに、Let’s all work together as a teamって入れたら褒められて、それをLINEのアイコンにしちゃうやつ

・ラガーマンがお酒の席での「バッファロー」って言う話
左手で飲む、親指の距離

・例えばお店に行って、お店の回転率とかを計算しだす人、嫌い。
言わなければいいのに。言うことで、自分、いつも仕事の事考えてます！アピールがすごい！

・「こうゆう人に限って」って言う人

・ホテルの朝食バイキングの感じが嫌い
→全員ほぼ寝起きで髪ボサボサ、顔はむくんでる、着てる物はラフで何か掃き溜めのような感じがする

・何かを紹介した時に、横の人が手をヒラヒラさせるの古い気がする
・手でモザイクする人古い
→若槻千夏がやってた

・美容院とかに行って気づかない男
→美容院に行く前が20点で行った後で100点になったら、俺も気づく。でもいつも100点だから気づかない

・相槌なメチャ早い人
→もう、話聞いてないどころじゃなく追い越しちゃってるし！

・ギャラ飲み女子
→もう気楽に女の子と飲めない

・女子の会話
→女子3人組が話してた
   一人が海に行きたーいって話からのダイエットの話

・銃口ワード
・つまらない話でゴメンね
→その話でつまらなかったら次、俺が話しにくいわ！

・つまらない料理の会話を止める技
→Amazon
・私なんて全然モテないし
・俺なんかクソだからさー
→クソだとしたら最高の肥料じゃないですか

・俺、絶対◯◯さんに嫌われてる
→それってガンジーが人をボコボコにするレベルですよ

・ごめん、待った？
→待ったよ、待ってる間に考えたよ。どんだけカワイイ格好で来るかって。超えて来たね〜

・俺なんてどうせ必要とされてないんだよ
→信玄餅みたいで、あなたがモチで僕がきな粉です。
知ってます？信玄餅の正式な食べ方…

・弁当まずいけど大丈夫？
→まずいよ！嘘だよ、美味しいよ。

・いくつに見える
→何が正解？まずはその人の外見を見る

・最近忙しいでしょ？
→そんな事ないですよ。しかない
→今がんばらないとなんですよ。

・最近ハマってることは？
・AKBで誰が好き？
・休みの日は何してるの？
・SとMどっち？
→「がさつ」ですべてが許されると思ってる
・無人島に行く時何持って行く？
・好きなタイプは？

・食べ物の感想
→甘い、トロける、肉みたいですね、甘過ぎない、

・電車の中でのカルビーのCM
→優しい気持ちになれた

・妹のツムツムの話

・イボキン前田君の話

・コンビニで暗算でお釣り出す店員

・ハンパないって普通に言ったら、何か微妙な空気になった

・携帯のスクリーンショット、キャプチャー
→時間が出るのが恥ずかしい
すぐに出さないと温めてたのかも思われる

・iPhone XのCMで、Face IDのやつ。
→演出です。みたいな文字。
すごいオシャレなのに興ざめです。

・両手を合わせていただきます。
→和食、一歩引いて中華もわかる
→イタリアンやフレンチでやる人、そうやってる自分に酔ってる感がすごい

・ミサワホームの営業担当から電話
→リストから削除しますねー
→何か違くない？

・電子契約書の営業の人
→その場で上司に電話してた
→何かすごくない？

・商工中金の課長
→愚痴がすごい

・ラブホテルの「休憩」
→休憩してる人いる？？


・銀座線、満員電費で虎ノ門でたくさん降りた後の女性2人組が固まってた

・山手線の占いの本の広告
→牡牛座だけが、「たぶん」変身の時って書いてあった。占いで「たぶん」って使っちゃダメでしょー

・帰りの電車で前に立ってた２人組の女性の話
→会話が敬語どうしだった。
話が全然つまらなかった。例えば、嵐がどうとか、松坂桃李がどうとか。
で、最後の別れ際が「バイビー」って古いし、そこはタメ口？

・「良かった話」はつまらない

・本の帯に「高校生が読みたい文庫No.1」
→「読みたい」って事は読んでないって事なのにNo.1って意味がわからない

・手紙の話。キレイな字＝読みやすい字？
→自分にはもうキレイな字はかけないから、読みやすい字を書きたい。

・天気予報で○○年ぶりってゆう表現が気になる。

・ショートケーキの日の話
→毎月22日。なぜなら、その上が必ず15日だから。

・カニの日の話
→6/22。「か」が、ひらがなの6番目。「に」が22番目。夏にも食べて欲しい。そして6/22がカニ座が始まる日。

・好きな物が一緒の人よりも、嫌いな物が一緒の人の方が長続きする傾向にある。
→その人が浮き彫りになる

・立ち位置の話
→右が正義で、左側悪"
2018-12-25,"自分で付けたテレビに自分でビックリした。情けない…

焼き鳥屋のカウンターに座ってて、店長らしき人に「何か面白い事ない」って聞く無茶ブリ。
6℃ 足立区 東京都 日本"
2018-12-26,"営業の電話で独特の話し方をする人にイラつく。カタカタの話し方がイラつく。真似するのもイラつく。
あり、がとう、ございます。みたいな。

三菱UFJ銀行の若い女の子がイマドキでした。
4℃ 足立区 東京都 日本"
2018-12-27,"リクナビの営業が何かイラついた。
お前の居酒屋時代の話聞いてないって！！

小島瑠璃子がカワイイって言うの男しかいない説。
7℃ 足立区 東京都 日本"
2018-12-28,"三井住友銀行の女の子（25歳）のコリドー街と相席屋の話。
4℃ 足立区 東京都 日本"
2018-12-29,"Lienが有吉の散歩番組に出てるー
同じ物食べてるー。シフォンケーキみたいなやつ。

奥村組のCMで、新入社員っぽい女の子が上司らしき人に「何作ってるかわかるか？」って、聞かれて「建物作ってる？」って答えたら、「違う。人の未来を作ってるんだ」って答えてて、そうゆう風に答える人引くわー
7℃ 足立区 東京都 日本"
2018-12-30,"◾️話のネタ
◦「つまらない話でごめんね」
▶「その話がつまらなかったら、世の中の話、全部つまらないよ」

◦「ごめん、待った？」
▶「待ったよ！
待ったから、どんなカワイイ格好してくるか、ハードル上がっちゃったよ？
でも、そのハードル超えて来たね〜」

◦「今日飲みに行かない？」
▶「行かないです。だって、先輩の事嫌いですから。
ウソですよ〜」

◦「俺なんて誰にも尊敬されてないだろ？」

◦「弁当まずいけど、大丈夫？」
▷「ホントにまずかったら承知しないよ？まずいよ！ウソだよおいしいよ。」

◦オシャレしてる女性に対して、「気合入ってるね」って言う
▶️「かわいいね」でいいじゃん？

⚪︎幽霊は嫌いだが、パワースポットからパワーをもらいたがる

・君は水曜日だけカワイイの？
   それとも毎日カワイイの？

・痛くなかった？天国から落ちてきて。

・今頃天国じゃ大騒ぎだよ。
    君という天使がいなくなって。

・北海道での北山さんの話
    →評論家タイプですよね？
    →うんちく野郎

・きたっちの話
    →コンプレックスから救ってくれた尊敬してる先輩
    →LINEでよくわかんないスタンプを使うようになって、ガッカリ
でも失望しない。

・川村さんの話
    →挙式でるよね？ブラボー

・ISOの話
   →目の前でガソリンを捨てられた

・LINEの話
   →知らない人からゲームの誘いが来る

・ボーイングのHJKとIがない理由は？
   →見間違えるから

・錦織圭が、契約してるマットレスのCM発
表会での話
   →毎日9時間寝てる。寝るのも仕事です
  →何でも仕事は嫌です。

・「うぃっす」を国語辞典にのせる
  →「私ってブスだからさー」
      「私って友達いないじゃん？」
       LINEの終わり

・気がちっちゃい話
  →おつりがなくて帰る

・ディグラム診断

・ユニフォームのお礼の件

・渡邉さんとの新幹線の話
→お酒をたくさん買ってくれる

・人の気持ちがわからないの話
共感力がないと言われた

・男の選び方 薬指の話

・もんじゃにコーンポタージュ味を入れようとした話

・ヘルペスの話

・海外の貧困の子供10000人以上いると募金を募ってた話

・スピードのマイグラジュエーション

・洋服の話 流行り廃りの話
   人にアドバイスなんてできない。

・ハロウィンが好きじゃない
   ハロウィンの市場規模が1200億円
   バレンタインデーが1250億円
   ハロウィンのゴミ拾いが関係ない人

・等価交換

・黒川さんの話
    嫉妬がすごい

・薄ら寒い話
   →私おばさんだからさー

・別所哲也のラジオの話
　→プレイフォーパリの著名人のコメント一回英語でしゃべってから、日本語訳する
   →始めから日本語でよくない？

・リンカーンの名言SNSで発言する人

・プレイフォーパリの話
    アマゾン、Facebookでの話

・完全数の話
    ○○○がわかる私って…

・すっぴん写真を投稿するけど、照明がすごい。

・帰国子女って言うと、「英語しゃべ
    ってみて」と言われる。
    地方出身だと「方言でしゃべっ
    みて」と言われる

・「それはノーコメントでー」と言う
      女との会話は100%盛り上がらな
     い。
      言われた瞬間、そっちが何となく
      立場が上になる。
      こっちはそこまで興味はない。

・プレミア12を「ぷれみあじゅうに」
   って言っちゃう。フォーエバー21を「ふぉーえばーにじゅういち」って言
    っちゃう。みたいな。"
2018-12-31,"東京ドームシティに行った。
ジャニーズのカウントダウンライブのために女の人がすげーいっぱいいた。

お化け屋敷で怖すぎたのか蓉が吐いた。
7℃ 足立区 東京都 日本"
2019-01-01,"元日
◼︎ギャラ飲み女子
もう気楽に女の子と飲めないよね
◼︎食レポ
甘い、とろける、ふわふわ、もっちり、そればっかり！！"
2019-01-02,"りんかが熱にうなされたのか、一点を見て止まった。10秒後ぐらいにビクっとして、怖い怖いと言い出した。逆に俺が怖いし。
6℃ 足立区 東京都 日本"
2019-01-03,"・ズッカのパンツ：21,000円
・ジャーナルスタンダードのセーター：4,000円"
2019-01-05,"新年会で最後に空気読まないで、熱いこと喋っちゃう人になんか違和感。

「お客様、よくお似合いですよ。実は私もそれ持ってるんですよ」より「お客様、よくお似合いですよ。実は私も試着してみたんですけど、全然似合わなくて、泣く泣く断念したんですよ。」の方が購買意欲をそそろられる。
足立区 東京都 日本"
2019-01-08,"溶連菌になりました。
足立区 東京都 日本"
2019-01-09,"りんかが新体操で上唇をケガしたらしく、先生に「ふざけてるからケガした」と言われたらしいが、ふざけてないと言うのがりんかの主張。それでもう新体操を辞めたいと言い出した。
5℃ 足立区 東京都 日本"
2019-01-10,"HERO2を見た。
北川景子が最高に可愛いい！

NGT48の子が男2人に襲撃された話。
実はメンバーがその子の自宅や帰宅時間を教えたとのうわさ。
闇が深くて怖いねー。
5℃ 足立区 東京都 日本"
2019-01-11,"◼︎細かい言葉が気になる
例えば「銅」と「どう？」みたいな。"
2019-01-12,"◼︎普通に「ハンパない」って言ったら、微妙な空気になって、失敗したって思った。

◼︎三角褒め
「◯◯さんが、あなたのこと褒めてた」
◼︎別れ際のプラスアルファ
「お茶美味しかったです」みたいな
3℃ 足立区 東京都 日本"
2019-01-13,"◼︎「恐れ入ります」と普通に使える人ってスゴイと思う

◼︎子供の名前で「ぼーろん」！！
ヤバイね。
6℃ 荒川区 東京都 日本"
2019-01-15,"蓮がインフルA型。
りんかは熱が出ただけらしいけど、インフルの疑いがあるなー
8℃ 足立区 東京都 日本"
2019-01-16,"カレーのルーが冷たくて、ご飯だけあったかいカレーライスに衝撃！
10℃ 足立区 東京都 日本"
2019-01-20,"LOLサプライズ！とゆうのな流行ってるらしく、どこも品切れ状態らしい。
そして池袋西武に1つあって買ってもらった。やはり池袋西武は穴場だ。

岩藤から結婚するとの連絡があった。
以前から付き合ってた彼らしくて、よかった。こじらせ女子が一人卒業した。"
2019-01-21,"ホテルオークラのサツキってゆう有名なケーキ屋のショートケーキを食べた。
ヴィタメールショートケーキの方が美味しかったなー。
4℃ 足立区 東京都 日本"
2019-01-22,"丸亀製麺で鴨ネギうどんとカツ丼小を食べたんだけど、もう食べられないね。

手でモザイクする人、古いよねー
3℃ 足立区 東京都 日本"
2019-01-31,"石井さんが電話が行き違いになる事を「黒ヤギさんになっちゃった」って言うのが軽くゾッとする。
10℃ 足立区 東京都 日本"
2019-02-01,"坂上忍が嫌い
佐藤仁美が出てて、
「こうゆう人に限って」って言ってるけど、意味わかんない。
何その上から目線。
2℃ 足立区 東京都 日本"
2019-02-03,"何年かぶりにディズニーランドに行った。
スプラッシュマウンテンの最後のところでつまるのがボトルネックで、そこを解消できると混雑も解消できるって言っちゃう人嫌い。言わなくもいいじゃん？何かいつも仕事の事考えてますアピールがすごい。

またランニングを始めた
11℃ 足立区 東京都 日本"
2019-02-05,"土浦で古紙の写真を撮る"
2019-02-07,"健康診断だった。
去年と比べて、
体重が+2キロ
腹囲がプラス3センチ
去年が良すぎたんじゃないかなと。

無愛想
たこ焼きバー
カラオケ
6℃ 台東区 東京都 日本"
2019-02-08,"岩舘さんが亡くなったらしい。
すい臓がん。まだ50歳ぐらいだったのに。
8℃ 足立区 東京都 日本"
2019-02-09,"もうね、蓮とあやこのケンカがひどい。
見てられないよね。

久しぶりに雪的なものが降った、
1℃ 足立区 東京都 日本"
2019-02-10,"筋トレ始めた
10回でワークアウトするぐらいの負荷って慣れて来た時にはどうするのでしょうか。
6℃ 足立区 東京都 日本"
2019-02-13,"三郷で火事。
大きな火事で、目の前目炎が上がると絶望的な気持ちになった。"
2019-02-15,"もう三郷生活疲れたなー
5℃ 足立区 東京都 日本"
2019-02-17,"蓮と蓉の携帯を買った。
ワイモバイル。
11℃ 足立区 東京都 日本"
2019-02-19,"三郷も少し落ち着いてきた。
明日は朝から本社で三郷に行くことはないでしょう。
11℃ 足立区 東京都 日本"
2019-02-22,"社長と銀行に三郷の火災についてお詫びと現状報告を行った"
2019-02-24,"20後半ぐらいの女性が電車から降りる時にメッチャ急いでたのに、エスカレーターは止まって乗ってた。
いいんだけど、改札出る時、タッチできないぐらい急いでたのに…

舎人公園走ってたら、今日はほとんど人がいなかった。フラッシュモブが始まるかと思った。
8℃ 荒川区 東京都 日本"
2019-02-25,"ローソンのむらおかさん。
名札の写真と実物（恐らくスッピン）が違いすぎて、よく面接受かったなって感じでした。
17℃ 足立区 東京都 日本"
2019-02-26,"お店でレジの人と話す時に声を少し高めで話しちゃう。電話のように。
言った瞬間気持ち悪いって思って、次は低くして、思った以上に低くて自分のバランス感覚の無さに失望する。

山手線のホームのアナウンスで、「外周りご案内があります」って先輩っぽい人がアナウンスしてた。それを受けて「承知です」って返してた。
つまり、言われなくてもわかってるよ！って事なのか？
12℃ 新宿区 東京都 日本"
2019-02-27,"電車の座席、冬は自動で暖かくなってる。
おじさん（俺もおじさんだけど）が座った後に座って、暖かいと何となくアレな気分になる。
逆に自分が座ってた所に若い女性が座ると申し訳ない気持ちになる。
9℃ 千代田区 東京都 日本"
2019-02-28,"確定申告に行かなくちゃ！
自転車買わないとなー
自転車じゃないと西新井税務署に行けないなー
8℃ 足立区 東京都 日本"
2019-03-01,"ローソンでお昼に買った海老カツバーガーを食べた。
あまり美味しくなかった上に、お腹が痛い…。悲しい結果となりました。"
2019-03-02,"建石さんと2人しか事務所にいなくて、別に変な意味じゃなくて、働いてくれればいいですよって意味で「体で払ってもらえればいいですよ」って言ったら、「それセクハラになりますよ。私はもう、おばさんだから気にしないですけど」って指摘されて、しまった！！って本当に思って、今でもたまに思い出して後悔する。
12℃ 足立区 東京都 日本"
2019-03-03,"朝走ってたら、通りすがりの丸っこい女性にニコやかに微笑みかけられた。
ランニングする人は、山登りの人のように挨拶する習慣があるのか。
7℃ 足立区 東京都 日本"
2019-03-04,"戸張さんの土壌調査に立ち会う。
何か兄嫁は神経質そうな感じだったなー。
兄が持ってきたMA1の色落ちは今回の火災と関係ないでしょー！
プラのお盆も関係ないようだ。当たり前だって！熱は来てないんだから。
10℃ 足立区 東京都 日本"
